,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tmdb_id,poster_url
7650,9414,False,,[],529493,en,Of Shark And Man,A thirty Two year old man trapped in a dead end job gambles everything to tell an inspiring story.,0.679,/dGqbxe13rteH5VfZa8Ncd454bvJ.jpg,2017-06-29,Of Shark And Man,False,9.0,2,529493,https://image.tmdb.org/t/p/w500/dGqbxe13rteH5VfZa8Ncd454bvJ.jpg
7651,9425,False,/5u0ImRdr8Z6uyDfmSWcThXEb8cl.jpg,"[27, 53]",467660,en,Unsane,A woman is involuntarily committed to a mental institution where she is confronted by her greatest fear.,3.4743,/wdaUssQhZDOgegkJZx7NfY75HRX.jpg,2018-03-22,Unsane,False,6.26,1571,467660,https://image.tmdb.org/t/p/w500/wdaUssQhZDOgegkJZx7NfY75HRX.jpg
7652,9431,False,/936zxF8L6lKPnzy5ytQkKzRYg0Y.jpg,"[28, 80, 53, 12]",331576,cn,殺破狼2,"A Hong Kong cop named Kit busts a major gangster only to find his cover blown and his main witness gone. The gangster, in retaliation, has him kidnapped and put in a Thai jail with a false criminal identity. Lowly prison guard Chai, with his extraordinary fighting skills, guards Kit and prevents his escape. The prison guard’s daughter suffers from a rare form of leukemia and Kit is the only donor who can save her. The prison guard discovers Kit’s real identity and helps him to escape in return for his agreeing to save his daughter. Together, Kit and Chai must face and take down the gangster and his minions.",2.2347,/nyDqFt1veeCJ8UCu3UiMLDlzZOz.jpg,2015-06-18,SPL 2: A Time for Consequences,False,6.915,259,331576,https://image.tmdb.org/t/p/w500/nyDqFt1veeCJ8UCu3UiMLDlzZOz.jpg
7653,9433,False,/oibblWJhYxxHZozV6pSrgyiW4Fj.jpg,"[10749, 35, 18]",26277,hi,मुझसे दोस्ती करोगे!,"A man falls in love with his childhood friend, but her sister is the one who reciprocates his feelings.",1.9647,/fOu6pOPCeofmf5apKvsJb3XQmj3.jpg,2002-08-08,Mujhse Dosti Karoge!,False,6.175,80,26277,https://image.tmdb.org/t/p/w500/fOu6pOPCeofmf5apKvsJb3XQmj3.jpg
7654,9441,False,/iwZPgwUE7dJZwAo2T7xv9WAjWVL.jpg,"[28, 53]",2453,en,Harley Davidson and the Marlboro Man,"It's the lawless future, and renegade biker Harley Davidson and his surly cowboy buddy, Marlboro, learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure.",2.3341,/4WRdrjHyLuHRwep2UJWBoIn6KTW.jpg,1991-08-23,Harley Davidson and the Marlboro Man,False,6.3,452,2453,https://image.tmdb.org/t/p/w500/4WRdrjHyLuHRwep2UJWBoIn6KTW.jpg
7655,9442,False,/sZgDOCBQk54ZW0y81TZM9QX9XYj.jpg,[18],1312867,tl,Backrider,"A private massage therapist. After a nasty break up with her gaming and crypto addicted boyfriend, she finds comfort in her rich, and seemingly kind client, but finds herself in a passionate and perilous situation.",1.9334,/egnKJLtMuhkinQZsYbDa8DH6bYU.jpg,2024-08-13,Backrider,False,6.0,3,1312867,https://image.tmdb.org/t/p/w500/egnKJLtMuhkinQZsYbDa8DH6bYU.jpg
7656,9442,False,/sZgDOCBQk54ZW0y81TZM9QX9XYj.jpg,[18],1312867,tl,Backrider,"A private massage therapist. After a nasty break up with her gaming and crypto addicted boyfriend, she finds comfort in her rich, and seemingly kind client, but finds herself in a passionate and perilous situation.",1.9334,/egnKJLtMuhkinQZsYbDa8DH6bYU.jpg,2024-08-13,Backrider,False,6.0,3,1312867,https://image.tmdb.org/t/p/w500/egnKJLtMuhkinQZsYbDa8DH6bYU.jpg
7657,9448,False,/enxf96h8wGxqnByfVg3ZlsPTu7Z.jpg,"[35, 18, 10749]",50725,en,Take Me Home Tonight,"Recent MIT grad Matt Franklin should be well on his way to a successful career at a Fortune 500 company, but instead he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori, walks in and invites him to an end-of-summer party. With the help of his twin sister and his best friend, Matt hatches a plan to change the course of his life.",1.7899,/nInduPOusI1alDIC0UttFjDIKsO.jpg,2011-03-04,Take Me Home Tonight,False,5.995,686,50725,https://image.tmdb.org/t/p/w500/nInduPOusI1alDIC0UttFjDIKsO.jpg
7658,9452,False,/c2fcPbS9Hr7Rw4ChIIcI8Xrbf8J.jpg,"[27, 9648, 53]",643550,en,Nocturne,"Inside the halls of an elite arts academy, a timid music student begins to outshine her more accomplished and outgoing twin sister when she discovers a mysterious notebook belonging to a recently deceased classmate.",1.8543,/zJNFiWBGYSMbfTAk6Ygqdj6Rahq.jpg,2020-10-13,Nocturne,False,5.867,479,643550,https://image.tmdb.org/t/p/w500/zJNFiWBGYSMbfTAk6Ygqdj6Rahq.jpg
7659,9455,False,/gWvTNBTRk4My2hZFW61Ljb6SCyT.jpg,"[28, 9648, 53, 80, 10770]",29812,en,The Substitute 2: School's Out,"When teacher Randall Thomasson is killed during a carjacking, an unexpected visitor shows up at his funeral - his estranged brother, Karl Thomasson. An ex-Green Beret turned mercenary, Karl signs on as a new substitute teacher in order to investigate Randall's murder.",1.9513,/vk95MEsk43QMUsyxC3yd6Bz2Ett.jpg,1998-08-01,The Substitute 2: School's Out,False,6.0,111,29812,https://image.tmdb.org/t/p/w500/vk95MEsk43QMUsyxC3yd6Bz2Ett.jpg
7660,9464,False,/fepnF3W4VP3s8ui8nDtrlsFVYwO.jpg,"[28, 9648, 18]",1247002,ko,파과,"Aging assassin Hornclaw has seen it all, but she never expected to mentor a reckless rookie like Bullfight. As their unlikely bond deepens, cracks form in the underworld they navigate together. When Hornclaw discovers someone wants her dead, she's thrust into a deadly game of deception. With enemies closing in and trust in short supply, survival means staying sharp—both blade and mind.",1.8854,/wbmxnsv41vsg5UEaNDlf203dOWw.jpg,2025-04-30,The Old Woman with the Knife,False,6.2,13,1247002,https://image.tmdb.org/t/p/w500/wbmxnsv41vsg5UEaNDlf203dOWw.jpg
7661,9466,False,/315xehapBIRk5XCHbcTxjgUmvdx.jpg,"[27, 53]",9885,en,Wolf Creek,"Stranded backpackers in remote Australia fall prey to a murderous bushman, who offers to fix their car, then takes them captive.",2.2065,/8NiRpqO3vx7ny6jagrEN61hu7qG.jpg,2005-09-16,Wolf Creek,False,6.2,1209,9885,https://image.tmdb.org/t/p/w500/8NiRpqO3vx7ny6jagrEN61hu7qG.jpg
7662,9473,False,/hvbxK1qfLwO4qbj4tYv9RrGSJLT.jpg,"[80, 28, 12, 35]",15152,fr,"OSS 117 : Le Caire, nid d'espions","Set in 1955, French secret agent Hubert Bonisseur de La Bath/OSS 117 is sent to Cairo to investigate the disappearance of his best friend and fellow spy Jack Jefferson, only to stumble into a web of international intrigue.",2.273,/dDVHVZVEbTV4JsB8ZjdXNmMK7rA.jpg,2006-04-19,"OSS 117: Cairo, Nest of Spies",False,7.234,1785,15152,https://image.tmdb.org/t/p/w500/dDVHVZVEbTV4JsB8ZjdXNmMK7rA.jpg
7663,9477,False,/aP0sxYhFZwnDTR6TSkG1bIidb2n.jpg,"[27, 53]",533642,en,Child's Play,"Karen, a single mother, gifts her son Andy a Buddi doll for his birthday, unaware of its more sinister nature. A contemporary re-imagining of the 1988 horror classic.",2.5335,/rpS7ROczWulqfaXG2klYapULXKm.jpg,2019-06-19,Child's Play,False,5.96,1958,533642,https://image.tmdb.org/t/p/w500/rpS7ROczWulqfaXG2klYapULXKm.jpg
7664,9478,False,/ceVaixg5VUfx8j0N81FT0hRayRm.jpg,"[35, 878, 12]",501979,en,Bill & Ted Face the Music,"Yet to fulfil their rock and roll destiny, now middle-aged best friends Bill and Ted set out on a new adventure when a visitor from the future warns them that only their song can save life as we know it. Along the way, they are helped by their daughters, a new batch of historical figures and a few music legends — to seek the song that will set their world right and bring harmony to the universe.",3.2001,/4V2nTPfeB59TcqJcUfQ9ziTi7VN.jpg,2020-08-27,Bill & Ted Face the Music,False,5.911,996,501979,https://image.tmdb.org/t/p/w500/4V2nTPfeB59TcqJcUfQ9ziTi7VN.jpg
7665,9480,False,/wNQ3FAV7uIQ3RxZLr70g6XjvNZE.jpg,"[80, 53]",1050922,en,Gini Mal Pokuru,"Ginimal Pokuru (Sinhala: ගිනිමල් පොකුරු, lit. 'Flowers of Fire') is a 2021 Sri Lankan Sinhala adult romantic film directed by Udayakantha Warnasuriya. The film is co-produced by Prasad Rodrigo, Bandula Gunawardena, Krishantha Hettiarachchi, Nishantha Jayawardena, Udayanga Suresh, Suranga de Alwis, and Newton Vidanapathirana for U Creations. It stars Isuru Lokuhettiarachchi, Chulakshi Ranathunga, and Charith Abeysinghe in lead roles whereas Ananda Kumaraunnahe, Dilrufa Shanas, and Kumara Wanduressa made supportive roles.",1.9521,/gsrKa9MdL9hobaGk9sx7ZHiRxBm.jpg,2021-12-03,Gini Mal Pokuru,False,0.0,0,1050922,https://image.tmdb.org/t/p/w500/gsrKa9MdL9hobaGk9sx7ZHiRxBm.jpg
7666,9480,False,/wNQ3FAV7uIQ3RxZLr70g6XjvNZE.jpg,"[80, 53]",1050922,en,Gini Mal Pokuru,"Ginimal Pokuru (Sinhala: ගිනිමල් පොකුරු, lit. 'Flowers of Fire') is a 2021 Sri Lankan Sinhala adult romantic film directed by Udayakantha Warnasuriya. The film is co-produced by Prasad Rodrigo, Bandula Gunawardena, Krishantha Hettiarachchi, Nishantha Jayawardena, Udayanga Suresh, Suranga de Alwis, and Newton Vidanapathirana for U Creations. It stars Isuru Lokuhettiarachchi, Chulakshi Ranathunga, and Charith Abeysinghe in lead roles whereas Ananda Kumaraunnahe, Dilrufa Shanas, and Kumara Wanduressa made supportive roles.",1.9521,/gsrKa9MdL9hobaGk9sx7ZHiRxBm.jpg,2021-12-03,Gini Mal Pokuru,False,0.0,0,1050922,https://image.tmdb.org/t/p/w500/gsrKa9MdL9hobaGk9sx7ZHiRxBm.jpg
7667,9485,False,/fgA9yAUvGBiuCQDOvGUbhMIofad.jpg,"[35, 18]",44564,en,The Dilemma,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",2.6112,/a7EVBTqeh6NoCFDW24qIp11kyi9.jpg,2011-01-13,The Dilemma,False,5.326,874,44564,https://image.tmdb.org/t/p/w500/a7EVBTqeh6NoCFDW24qIp11kyi9.jpg
7668,9490,False,/bl1z0iVr2CQeSNsRR4scYYHeNZf.jpg,"[28, 27, 18]",276624,ja,アイアムアヒーロー,"Hideo Suzuki is a 35-year-old mangaka assistant, whose life seem to be stuck around his exhausting but low-paying job, unfulfilled dreams, strange hallucinations and unsatisfying relationships. He sees himself as a supporting character in his own life, has low self-esteem, resulting in frustration. One day, the world as Hideo knows it is shattered by the presence of a disease that turns people into homicidal maniacs, whose first instinct is to attack and devour the nearest human.",1.9405,/4RnmHtCLtbBHD9jagVlcSzJTWX6.jpg,2016-04-23,I Am a Hero,False,7.41,458,276624,https://image.tmdb.org/t/p/w500/4RnmHtCLtbBHD9jagVlcSzJTWX6.jpg
7669,9493,False,/skM1SP5GLbGG0SjtVeI9oevewrd.jpg,"[9648, 53, 27]",1215077,en,Gazer,"Frankie, a young mother with dyschronometria, struggles to perceive time. Using cassette tapes for guidance, she takes a risky job from a mysterious woman to support her family, unaware of the dark consequences that await.",2.2347,/opnryeXUXYbmu0qX4oBkKfTuJj6.jpg,2025-04-04,Gazer,False,7.2,5,1215077,https://image.tmdb.org/t/p/w500/opnryeXUXYbmu0qX4oBkKfTuJj6.jpg
7670,9494,False,/3iMg59ZgBxm9Qm4fdRawnZLI4Vo.jpg,"[16, 80, 12, 9648]",316873,ja,名探偵コナン 業火の向日葵,"Conan tries to track down Kaito Kid, who supposedly steals a replica of one of Van Gogh's Sunflowers paintings during an auction.",1.8932,/phTv5vD6nLCLrtUKWRHMBJGU7Bi.jpg,2015-04-18,Case Closed: Sunflowers of Inferno,False,6.1,124,316873,https://image.tmdb.org/t/p/w500/phTv5vD6nLCLrtUKWRHMBJGU7Bi.jpg
7671,9495,False,/9H8wGFwKKt2ADRhg2odywTg1NCZ.jpg,"[878, 35, 12, 14, 28]",1680,ja,キングコング対ゴジラ,"The advertising director of Pacific Pharmaceuticals, frustrated with the low ratings of their sponsored TV program, seeks a more sensationalist approach. He orders his staff to Faro Island to capture King Kong for exploitation. As Godzilla re-emerges, a media frenzy generates with Pacific looking to capitalize off of the ultimate battle.",1.8727,/8djxObchUlEVcLdNl60EJm8EHZ0.jpg,1962-08-11,King Kong vs. Godzilla,False,6.9,320,1680,https://image.tmdb.org/t/p/w500/aSJyNAFmKvbHoGnHKaFKKwPAkZv.jpg
7672,9499,False,/crsADrmQFBtTFfiZaCXjpBOyzMP.jpg,"[12, 28, 14, 10770]",14207,en,The Librarian: Quest for the Spear,"When a magical artifact is lifted from his library, a meek librarian sets out to ensure its safe return.",2.7353,/wLHoyy9CQ9s3oAsfsUDvdcJqHIA.jpg,2004-07-12,The Librarian: Quest for the Spear,False,6.3,657,14207,https://image.tmdb.org/t/p/w500/wLHoyy9CQ9s3oAsfsUDvdcJqHIA.jpg
7673,9504,False,/wqxKaffqTUKI9cl8YgBIm8IAZlR.jpg,[35],459202,en,Boo 2! A Madea Halloween,"Madea and the gang encounter monsters, goblins and boogeymen at a haunted campground.",2.3622,/5nvP4etJ8ecQv8qZM08dK4BAzdK.jpg,2017-10-20,Boo 2! A Madea Halloween,False,5.73,485,459202,https://image.tmdb.org/t/p/w500/5nvP4etJ8ecQv8qZM08dK4BAzdK.jpg
7674,9507,False,/egUwNyIvwNBbWzAV9xn8P8tfe8D.jpg,[10749],694939,ko,궁합,"Hannah and Gangsan are neighbors upstairs and downstairs who live in the same one-room villa.  Hannah money manjiman and hanging out with premature ejaculation symptoms are severe boyfriend geonhui,  full of power in all things, especially bamil one as much as poor, strong, highest, but not yet decent job  jjijilhan Yawning pretty girlfriend Bora and neighborhood playground and fast food restaurants The relationship continues.  Hanna, who is fed up with the lack of sex with Gunhee, Hannah goes to the motel sometimes with other other guys, but can't fill the burning lust,  and she's sick of having a date with Kangsan who is incapable of seeing and having fun.  Then, four of them are coincidental or inevitable.",2.1827,/wy0mFQwHBQj607R8gutvw3AxlFP.jpg,2020-04-17,Compatibility,False,0.0,0,694939,https://image.tmdb.org/t/p/w500/wy0mFQwHBQj607R8gutvw3AxlFP.jpg
7675,9512,False,/aqjiiYkvt9dNfvnyIx1IxUtBRrb.jpg,[28],110552,th,ต้มยำกุ้ง 2,"Kham finds himself in trouble when he is accused of killing a trader. While on the run from the trader's nieces who are martial artists, Kham meets a friend who warns him of a terrorist plot.",2.0191,/hYTnLRJcIbYZEN9vfYN93fm8l5R.jpg,2013-10-23,The Protector 2,False,6.2,286,110552,https://image.tmdb.org/t/p/w500/hYTnLRJcIbYZEN9vfYN93fm8l5R.jpg
7676,9515,False,/4MUfDtBqUFqotGF5RJOfNfoBTLo.jpg,"[28, 27, 14]",951546,en,Reign of Chaos,"When the world is gripped by a plague unleashed by the evil lord Chaos, and humans are turned into rabid creatures, mankind can only be saved by three young women, descendants of a Goddess, with the power to stop Chaos' evil.",1.8967,/tAmTVjK8fDgFBFYIpa0GqfuIoPe.jpg,2022-04-12,Reign of Chaos,False,5.4,43,951546,https://image.tmdb.org/t/p/w500/tAmTVjK8fDgFBFYIpa0GqfuIoPe.jpg
7677,9515,False,/4MUfDtBqUFqotGF5RJOfNfoBTLo.jpg,"[28, 27, 14]",951546,en,Reign of Chaos,"When the world is gripped by a plague unleashed by the evil lord Chaos, and humans are turned into rabid creatures, mankind can only be saved by three young women, descendants of a Goddess, with the power to stop Chaos' evil.",1.8967,/tAmTVjK8fDgFBFYIpa0GqfuIoPe.jpg,2022-04-12,Reign of Chaos,False,5.4,43,951546,https://image.tmdb.org/t/p/w500/tAmTVjK8fDgFBFYIpa0GqfuIoPe.jpg
7678,9516,False,/s6cgAveWCam2hYgdPhD3WbrjSBt.jpg,"[28, 53, 27, 80, 14, 9648]",9456,en,The Crow: Salvation,"Alex Corvis, a man wrongly executed for the murder of his girlfriend, returns from the dead and sets out to find the real killer.",1.7797,/5JkLJ0HS1hGxZHok9pjBcLCpLuX.jpg,2000-01-23,The Crow: Salvation,False,5.507,376,9456,https://image.tmdb.org/t/p/w500/5JkLJ0HS1hGxZHok9pjBcLCpLuX.jpg
7679,9517,False,/uJJYOYHaLCGrL0RmFTkNsfZrEnA.jpg,"[18, 35]",1314481,en,The Devil Wears Prada 2,"Miranda Priestly navigates her career amid the decline of traditional magazine publishing. She faces off against Emily Charlton, her one-time assistant, now a high-powered executive for a luxury group, with advertising dollars that Priestly desperately needs.",1.8794,/g7nYkv4Z3cZMXXHgSEa5OXCvaTT.jpg,2026-04-29,The Devil Wears Prada 2,False,0.0,0,1314481,https://image.tmdb.org/t/p/w500/g7nYkv4Z3cZMXXHgSEa5OXCvaTT.jpg
7680,9522,False,/niRgVCgvDVxD67u6gjKZnkBO1AD.jpg,"[878, 16, 28, 80]",13851,en,Batman: Gotham Knight,A chronicle of Bruce Wayne's establishment and progression into Gotham City’s legendary caped crusader through 6 standalone episodes.,2.0503,/3i1o0sHBP0VUpuSVmkdCRKYoDBC.jpg,2008-07-08,Batman: Gotham Knight,False,6.725,722,13851,https://image.tmdb.org/t/p/w500/3i1o0sHBP0VUpuSVmkdCRKYoDBC.jpg
7681,9524,False,/lwKasdXhBzj2TYPFbpexutw1chZ.jpg,"[80, 18]",15380,en,Weapons,"Weapons presents a series of brutal, seemingly random youth-related killings over the course of a weekend in a typical small town in America, and tragically reveals how they are all interrelated.",1.7972,/4KGp7B4CtX67vbTakWa3lR8OCv4.jpg,2007-01-19,Weapons,False,4.6,18,15380,https://image.tmdb.org/t/p/w500/4KGp7B4CtX67vbTakWa3lR8OCv4.jpg
7682,9528,False,/vfRZijxGxUouBdph2IvMX1wWZah.jpg,"[35, 10749]",653131,ko,여선생2,Third time repeater Sang-goo needs special tutoring for his upcoming college entrance test. His father puts his son away in a pension together with a beautiful female teacher in hopes of motivating him.,1.8154,/3zll9PuUFb7X3Bj5YHcILoTnYQj.jpg,2018-12-18,Schoolmistress 2,False,7.333,3,653131,https://image.tmdb.org/t/p/w500/3zll9PuUFb7X3Bj5YHcILoTnYQj.jpg
7683,9532,False,/7qrpLCM3RwvuVbTgcK9mBukDQIE.jpg,"[35, 18]",12560,en,The Big Chill,Seven old college friends gather for a weekend reunion after the funeral of one of their own.,1.8511,/rU8kjMEL5Mn0EWm3gOShPHBEZ4l.jpg,1983-09-30,The Big Chill,False,6.9,614,12560,https://image.tmdb.org/t/p/w500/rU8kjMEL5Mn0EWm3gOShPHBEZ4l.jpg
7684,9536,False,/u6S87BzSml2m3h37GCbASZgGtCU.jpg,[53],1433371,mn,Дур тачаалын эрэлд 3,"This intense erotic thriller follows a disheartened woman who goes on a drinking binge after a guy she met online never showed up for their first date. Unfortunately, her drunken state would make her fall victim to a strange taxi driver’s deranged fetishes.",2.2657,/uvGOLs5wX6YFq2EJqTljzykO3d1.jpg,2025-02-21,The Pursuit of Lust 3,False,8.5,2,1433371,https://image.tmdb.org/t/p/w500/uvGOLs5wX6YFq2EJqTljzykO3d1.jpg
7685,9537,False,/GEs4UyFZ4p25OvAa4idDi9VWjB.jpg,"[28, 80, 53]",280019,ko,황제를 위하여,A former professional baseball player becomes entangled in loan-sharking and mob connections after a fixing scandal ejects him from his sport. When his girlfriend vanishes he is forced to confront his mentor and enter a deadly battle.,1.8972,/4s6I2Owpqu9oQ6YagJXQTrdFWCF.jpg,2014-06-11,For the Emperor,False,5.8,54,280019,https://image.tmdb.org/t/p/w500/4s6I2Owpqu9oQ6YagJXQTrdFWCF.jpg
7686,9542,False,/pq6IdEEXEfrcT8O1dzuqkPCUvVM.jpg,[18],1158996,fr,L'Histoire de Souleymane,"As he pedals through the streets of Paris to deliver meals, Souleymane repeats his story. In two days, he has to go through his asylum application interview, the key to obtaining papers, but Souleymane is not ready.",1.8216,/ns8tSpfBL63Y5Pi84C6Dzr3vlm4.jpg,2024-10-09,Souleymane's Story,False,7.465,268,1158996,https://image.tmdb.org/t/p/w500/ns8tSpfBL63Y5Pi84C6Dzr3vlm4.jpg
7687,9546,False,/5BFpmELJKE5cZxtOpGJYAdIRybF.jpg,"[18, 36, 10749]",921452,fr,Jeanne du Barry,"The life of Jeanne Bécu, who was born as the illegitimate daughter of an impoverished seamstress in 1743 and went on to rise through the Court of Louis XV to become his last official mistress.",1.9227,/rSTtGXebezwZ6GVTeZVaeJ9ZQF1.jpg,2023-05-16,Jeanne du Barry,False,6.928,601,921452,https://image.tmdb.org/t/p/w500/rSTtGXebezwZ6GVTeZVaeJ9ZQF1.jpg
7688,9549,False,/bbosLXMWiM6FBvByi5rZ3SvSA5y.jpg,[99],881198,en,Tony Hawk: Until the Wheels Fall Off,"A wide-ranging, definitive look at Hawk’s life and iconic career, and his relationship with the sport with which he’s been synonymous for decades, featuring unprecedented access, never-before-seen footage, and interviews with Hawk and prominent figures in the sport including Stacy Peralta, Rodney Mullen, Mike McGill, Lance Mountain, Steve Caballero, Neil Blender, Andy MacDonald, Duane Peters, Sean Mortimer, and Christian Hosoi.",1.0089,/namFh1FM7BkCkiljALtgMXOoANI.jpg,2022-03-12,Tony Hawk: Until the Wheels Fall Off,False,7.568,59,881198,https://image.tmdb.org/t/p/w500/namFh1FM7BkCkiljALtgMXOoANI.jpg
7689,9552,False,/hFtJz4TvoiJJcw2ZOMdhK22aU9P.jpg,[14],617127,en,Blade,An upcoming film set in the Marvel Cinematic Universe (MCU) based on the Marvel Comics character of the same name. Plot TBA.,1.9093,/qctzZ0LmG88k2DGqNMFTUW2wXo2.jpg,,Blade,False,0.0,0,617127,https://image.tmdb.org/t/p/w500/qctzZ0LmG88k2DGqNMFTUW2wXo2.jpg
7690,9556,False,/8S0fdn8FumgyqEN2yQDeVfBFOk1.jpg,"[18, 35]",9440,en,Primary Colors,"In this adaptation of the best-selling roman à clef about Bill Clinton's 1992 run for the White House, the young and gifted Henry Burton is tapped to oversee the presidential campaign of Governor Jack Stanton. Burton is pulled into the politician's colorful world and looks on as Stanton -- who has a wandering eye that could be his downfall -- contends with his ambitious wife, Susan, and an outspoken adviser, Richard Jemmons.",2.2646,/1FDR837wg7bi02F1R7JESCoPWBD.jpg,1998-03-20,Primary Colors,False,6.282,328,9440,https://image.tmdb.org/t/p/w500/1FDR837wg7bi02F1R7JESCoPWBD.jpg
7691,9559,False,/10TyAY0NbWRseHekk5NK8wgZeE5.jpg,[18],681219,tl,Hombre,When straight guys go gay: a film anthology of stories taken from the blog Pinoy M2M Erotica.  An anthology of five stories. Each story poses the question: what would a straight guy do in a gay situation?,1.9296,/yDWTJmPNMSAsalmblaPkZdPau9z.jpg,2017-03-27,Hombre,False,3.8,4,681219,https://image.tmdb.org/t/p/w500/yDWTJmPNMSAsalmblaPkZdPau9z.jpg
7692,9565,False,/iWxeb61LRv3A1M9q4KIztfqGNZQ.jpg,"[28, 80, 53, 27]",55781,ja,恐怖女子高校　暴行リンチ教室,"Three new students at a super-strict girl's school must face off with a repressive school administration, the sadistic, murderous student discipline brigade and corrupt politicians over the murder/suicide of one of their friends. They're approached by a blackmailer (Tsunehiko Watase) who promises to help them exact vengeance in exchange for setting up a corrupt local politician, and aided by a independent Yakuza biker chick (Reiko Ike).",1.8666,/nCk8pCfzzEjP3BeZ0Sz1CdWnbyf.jpg,1973-03-31,Terrifying Girls' High School: Lynch Law Classroom,False,6.1,25,55781,https://image.tmdb.org/t/p/w500/nCk8pCfzzEjP3BeZ0Sz1CdWnbyf.jpg
7693,9567,False,/gFtvRCD2AoFhbG4PZPWG923W0pV.jpg,"[18, 28]",871788,en,A Father's Fight,"Hitting rock bottom, an aging boxer's rivalry within himself restores his vitality with hopes of retraining to fight for what matters most.",0.6532,/4iqm7TH3fSAsYdR7KcmTdLirAO.jpg,2021-09-07,A Father's Fight,False,4.5,4,871788,https://image.tmdb.org/t/p/w500/4iqm7TH3fSAsYdR7KcmTdLirAO.jpg
7694,9568,False,/3YxAUPY578IwTbFRa7HZ09RACDk.jpg,"[10770, 18]",869922,fr,Clèves,"15-year-old Solange lives in a little town in the French Alps. When her parents get divorced, she discovers her femininity and has her first sexual experiences.",1.6209,/7qTbPPJCV0RM5Lpb2QIpDzpxrB4.jpg,2021-09-17,Reckless Summer,False,6.4,34,869922,https://image.tmdb.org/t/p/w500/7qTbPPJCV0RM5Lpb2QIpDzpxrB4.jpg
7695,9569,False,/64Rw7FFXTzx59qlugqxPB6YctFD.jpg,"[16, 10751, 12, 35, 14]",460793,en,Olaf's Frozen Adventure,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff.",2.0639,/As8WTtxXs9e3cBit3ztTf7zoRmm.jpg,2017-10-27,Olaf's Frozen Adventure,False,6.462,1458,460793,https://image.tmdb.org/t/p/w500/As8WTtxXs9e3cBit3ztTf7zoRmm.jpg
7696,9570,False,/tAbDYp1b7zK2oOhJKcza63dUtOl.jpg,"[35, 12]",636565,it,L'incredibile storia dell'Isola delle Rose,"In 1968, engineer Giorgio Rosa established the independent state called ""The Isle of Roses"" off the coast of Rimini, built on a platform outside the territorial waters, with Esperanto as the official language. The Italian authorities did not take it well because the micronation was seen as an expedient to not pay taxes on the revenues obtained thanks to the arrival of numerous tourists and curious people.",2.2923,/fbmYUDOo6tNq3A1VWhhxE6pjNEB.jpg,2020-12-09,Rose Island,False,7.031,1345,636565,https://image.tmdb.org/t/p/w500/fbmYUDOo6tNq3A1VWhhxE6pjNEB.jpg
7697,9571,False,/rCZfdhDuJJTwdUMpuaRiCm9jS0k.jpg,"[878, 27, 28, 53]",11525,en,Lawnmower Man 2: Beyond Cyberspace,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.",3.2685,/aP8eGsCyZVCHgSMxhDa4KiC7H9B.jpg,1996-01-12,Lawnmower Man 2: Beyond Cyberspace,False,3.3,160,11525,https://image.tmdb.org/t/p/w500/aP8eGsCyZVCHgSMxhDa4KiC7H9B.jpg
7698,9572,False,/tfq3GsbWZA1nsIlhowB75G6V1Ym.jpg,[28],965731,ja,HiGH&LOW THE WORST X,Fists fly when Oya High’s street fighters defend themselves from a three-school alliance of brawlers.,1.7394,/kRlMWoqx0pq0K78f4seWOWtaTkF.jpg,2022-09-09,High & Low The Worst X,False,7.56,25,965731,https://image.tmdb.org/t/p/w500/kRlMWoqx0pq0K78f4seWOWtaTkF.jpg
7699,9574,False,/97wqvp0BXrXQyKhFCasdZ1XR0tI.jpg,"[28, 18, 10749, 53]",8453,hi,फ़ना,"Zooni Ali Beg is a blind Kashmiri girl who travels without her parents for the first time with a dance troupe to Delhi to perform in a ceremony for independence day. On her journey, she meets Rehan Khan, a casanova and tour guide who flirts with her. Although her friends warn Zooni about him, she cannot resist falling in love with him and he takes her on a private tour of New Delhi. But there is more to Rehan than meets the eye and Zooni will have to make a heartbreaking decision.",2.4662,/4A17fF6K6WAvv4Ces0CgpMZRee4.jpg,2006-05-26,Fanaa,False,6.752,210,8453,https://image.tmdb.org/t/p/w500/4A17fF6K6WAvv4Ces0CgpMZRee4.jpg
